1,1,90,49,0,0,1,1.0284,5.95,115,1,1.06,0.94
2,1,56,15,0,0,1,1.0354,7.74,115,1,1.06,0.94
3,1,20,0,0,0,1,0.9971,6.64,230,1,1.06,0.94
4,1,0,0,0,0,1,1.0308,4.71,345,1,1.06,0.94
5,1,353,130,0,0,1,1.0191,4.68,115,1,1.06,0.94
6,1,120,41,0,0,1,1.0312,6.99,115,1,1.06,0.94
7,1,0,0,0,0,1,0.9934,6.19,230,1,1.06,0.94
8,2,63,14,0,0,1,1.0153,2.4,115,1,1.06,0.94
9,1,96,43,0,0,1,1.0034,2.85,115,1,1.06,0.94
10,2,153,33,0,0,1,1.0205,1.35,230,1,1.06,0.94
11,1,83,21,0,0,1,1.0057,2.46,115,1,1.06,0.94
12,1,0,0,0,0,1,0.9974,5.21,230,1,1.06,0.94
13,1,58,10,0,0,1,0.9977,-0.55,115,1,1.06,0.94
14,1,160,60,0,0,1,0.9991,-4.81,115,1,1.06,0.94
15,1,126.7,23,0,0,1,1.0343,-8.59,115,1,1.06,0.94
16,1,0,0,0,0,1,1.0315,-2.65,345,1,1.06,0.94
17,1,561,220,0,0,1,1.0649,-13.1,115,1,1.06,0.94
18,1,0,0,0,0,1,0.982,1.08,230,1,1.06,0.94
19,2,605,120,0,0,1,1.001,-2.46,115,1,1.06,0.94
20,1,77,1,0,0,1,0.9752,1.62,230,1,1.06,0.94
21,1,81,23,0,0,1,0.9963,-1.97,115,1,1.06,0.94
22,1,21,7,0,0,1,1.0501,3.94,115,1,1.06,0.94
23,1,0,0,0,0,1,1.0057,6.02,230,1,1.06,0.94
24,1,45,12,0,0,1,1.0234,1.44,115,1,1.06,0.94
25,1,28,9,0,0,1,0.9986,-1.73,115,1,1.06,0.94
26,1,69,13,0,0,1,0.975,-4.9,115,1,1.06,0.94
27,1,55,6,0,0,1,1.0244,-12.02,115,1,1.06,0.94
28,1,0,0,0,0,1,1.0414,-7.94,345,1,1.06,0.94
29,1,0,0,0,0,1,0.9757,-25.72,115,1,1.06,0.94
30,1,0,0,0,0,1,1.0011,-22.59,230,1,1.06,0.94
31,1,85,32,0,0,1,1.0201,-11.23,115,1,1.06,0.94
32,1,155,18,0,0,1,1.0202,-12.56,115,1,1.06,0.94
33,1,0,0,0,0,1,1.0535,-5.81,345,1,1.06,0.94
34,1,46,-21,0,0,1,1.0216,-12.78,115,1,1.06,0.94
35,1,86,0,0,0,1,1.0292,-10.45,115,1,1.06,0.94
36,1,0,0,0,0,1,1.0448,-7.44,345,1,1.06,0.94
37,1,39,9,0,0,1,1.0006,-16.79,115,1,1.06,0.94
38,1,195,29,0,0,1,1.0086,-17.47,115,1,1.06,0.94
39,1,0,0,0,0,1,1.0215,-14.74,230,1,1.06,0.94
40,1,0,0,0,0,1,1.0344,-11.75,345,1,1.06,0.94
41,1,58,11.8,0,0,1,0.9777,-23.17,115,1,1.06,0.94
42,1,41,19,0,0,1,1.0019,-16.09,115,1,1.06,0.94
43,1,92,26,0,0,1,1.0475,-2.95,115,1,1.06,0.94
44,1,-5,5,0,0,1,1.0253,-8.15,115,1,1.06,0.94
45,1,61,28,0,0,1,0.9979,-11.86,115,1,1.06,0.94
46,1,69,3,0,0,1,0.9959,-17.6,115,1,1.06,0.94
47,1,10,1,0,0,1,1.005,-16.25,115,1,1.06,0.94
48,1,22,10,0,0,1,1.015,-12.21,115,1,1.06,0.94
49,1,98,20,0,0,1,1.0335,-8,115,1,1.06,0.94
50,1,14,1,0,0,1,0.9918,-5.99,115,1,1.06,0.94
51,1,218,106,0,0,1,0.9789,-5.29,115,1,1.06,0.94
52,1,0,0,0,0,1,1.0246,-9.56,230,1,1.06,0.94
53,1,227,110,0,0,1,0.9906,-3.47,115,1,1.06,0.94
54,1,0,0,0,0,1,1.016,-1.1,230,1,1.06,0.94
55,2,70,30,0,0,1,0.9583,-17.62,115,1,1.06,0.94
56,1,0,0,0,0,1,0.948,-12.97,230,1,1.06,0.94
57,1,0,0,0,0,1,0.963,-25.66,115,1,1.06,0.94
58,1,56,20,0,0,1,0.9513,-35.16,115,1,1.06,0.94
59,1,116,38,0,0,1,0.9793,-29.88,115,1,1.06,0.94
60,1,57,19,0,0,1,0.9696,-27.48,115,1,1.06,0.94
61,1,224,71,0,0,1,0.9775,-25.77,115,1,1.06,0.94
62,1,0,0,0,0,1,0.9964,-22,230,1,1.06,0.94
63,2,208,107,0,0,1,0.9632,-26.54,115,1,1.06,0.94
64,1,74,28,0,0,1,0.9837,-24.94,115,1,1.06,0.94
65,1,0,0,0,0,1,0.99,-24.05,115,1,1.06,0.94
66,1,48,14,0,0,1,0.982,-24.97,115,1,1.06,0.94
67,1,28,7,0,0,1,0.9872,-24.97,115,1,1.06,0.94
68,1,0,0,0,0,1,1.034,-18.89,345,1,1.06,0.94
