1,2,3e-05,0.0008,0.0632,8659,0,0,0,0,1,-360,360
1,2,3e-05,0.0008,0.0632,0,0,0,0,0,1,-360,360
1,3,-0.009,-0.1718,0,0,0,0,0.935,0,1,-360,360
1,4,-0.009,-0.1718,0,0,0,0,0.935,0,1,-360,360
1,5,-0.0089,-0.1697,0,0,0,0,0.935,0,1,-360,360
1,6,0.00194,0.0209,2.3792,8659,0,0,0,0,1,-360,360
1,33,0.0001,0.006,0,750,0,0,0.935,0,1,-360,360
1,93,0.0002,0.0138,0,0,0,0,1.1036,0,1,-360,360
1,93,0.0002,0.0138,0,0,0,0,1.1036,0,1,-360,360
2,6,0.00194,0.0209,2.3792,8659,0,0,0,0,1,-360,360
2,113,0,0.0148,0,0,0,0,1.1052,0,1,-360,360
2,114,0.00018,0.0145,0,0,0,0,1.1052,0,1,-360,360
3,33,0.0002,0.0221,0,0,0,0,0,0,1,-360,360
4,33,0.0002,0.0221,0,0,0,0,0,0,1,-360,360
5,33,0.0002,0.0219,0,0,0,0,0,0,1,-360,360
6,7,0.00129,0.0139,1.4652,8659,0,0,0,0,1,-360,360
6,9,0.00016,0.0017,0.1752,8659,0,0,0,0,1,-360,360
6,10,0.00016,0.0017,0.1752,8659,0,0,0,0,1,-360,360
6,12,0.0002,0.0021,0.8776,8659,0,0,0,0,1,-360,360
6,12,0.0002,0.0021,0.8776,8659,0,0,0,0,1,-360,360
7,8,-0.0112,-0.1516,0,0,0,0,0.9716,0,1,-360,360
7,66,0.00015,0.0097,0,750,0,0,0.9716,0,1,-360,360
7,104,0.00036,0.019,0,0,0,0,1.1052,0,1,-360,360
7,104,0.00041,0.0174,0,0,0,0,1.1052,0,1,-360,360
8,66,0.0002,0.0299,0,0,0,0,0,0,1,-360,360
8,66,0.0002,0.0221,0,0,0,0,0,0,1,-360,360
9,11,-0.0217,-0.3062,0,0,0,0,0.9166,0,1,-360,360
9,69,0.0004,0.0188,0,750,0,0,0.9166,0,1,-360,360
10,32,-0.027,-0.3041,0,0,0,0,0.9166,0,1,-360,360
