1,2,0.057526,0.029324,0,0,0,0,0,0,1,-360,360
2,3,0.3076,0.15667,0,0,0,0,0,0,1,-360,360
3,4,0.22836,0.1163,0,0,0,0,0,0,1,-360,360
4,5,0.23778,0.1211,0,0,0,0,0,0,1,-360,360
5,6,0.51099,0.44112,0,0,0,0,0,0,1,-360,360
6,7,0.1168,0.38608,0,0,0,0,0,0,1,-360,360
7,8,0.44386,0.14668,0,0,0,0,0,0,1,-360,360
8,9,0.64264,0.4617,0,0,0,0,0,0,1,-360,360
9,10,0.65138,0.4617,0,0,0,0,0,0,1,-360,360
10,11,0.12266,0.040555,0,0,0,0,0,0,1,-360,360
11,12,0.2336,0.077242,0,0,0,0,0,0,1,-360,360
12,13,0.91592,0.72063,0,0,0,0,0,0,1,-360,360
13,14,0.33792,0.4448,0,0,0,0,0,0,1,-360,360
14,15,0.36874,0.32818,0,0,0,0,0,0,1,-360,360
15,16,0.46564,0.34004,0,0,0,0,0,0,1,-360,360
16,17,0.80424,1.0738,0,0,0,0,0,0,1,-360,360
17,18,0.45671,0.35813,0,0,0,0,0,0,1,-360,360
2,19,0.10232,0.097644,0,0,0,0,0,0,1,-360,360
19,20,0.93851,0.84567,0,0,0,0,0,0,1,-360,360
20,21,0.2555,0.29849,0,0,0,0,0,0,1,-360,360
21,22,0.4423,0.58481,0,0,0,0,0,0,1,-360,360
3,23,0.28152,0.19236,0,0,0,0,0,0,1,-360,360
23,24,0.56028,0.44243,0,0,0,0,0,0,1,-360,360
24,25,0.55904,0.43743,0,0,0,0,0,0,1,-360,360
6,26,0.12666,0.064514,0,0,0,0,0,0,1,-360,360
26,27,0.17732,0.090282,0,0,0,0,0,0,1,-360,360
27,28,0.66074,0.58256,0,0,0,0,0,0,1,-360,360
28,29,0.50176,0.43712,0,0,0,0,0,0,1,-360,360
29,30,0.31664,0.16128,0,0,0,0,0,0,1,-360,360
30,31,0.60795,0.60084,0,0,0,0,0,0,1,-360,360
31,32,0.19373,0.2258,0,0,0,0,0,0,1,-360,360
32,33,0.21276,0.33081,0,0,0,0,0,0,1,-360,360
21,8,1.2479,1.2479,0,0,0,0,0,0,0,-360,360
9,15,1.2479,1.2479,0,0,0,0,0,0,0,-360,360
12,22,1.2479,1.2479,0,0,0,0,0,0,0,-360,360
18,33,0.31196,0.31196,0,0,0,0,0,0,0,-360,360
25,29,0.31196,0.31196,0,0,0,0,0,0,0,-360,360
